average_rtt,retransmission_rate,throughput_mbps,window_size_trend,average_rto,current_window_size,congestion
0.0,0.0,0.01568,0.0,0.0,585.0,1
0.0,0.0,0.02752,0.0,0.0,585.0,1
5.4916,0.0,0.03936,-6640.0,0.0,253.0,1
5.4916,0.0,0.0512,-6640.0,0.0,253.0,1
11.761949999999999,0.0,0.06304,0.0,0.0,585.0,1
11.761949999999999,0.0,0.07286563320013892,-5298.445647901139,0.0,254.0,1
22.0789,0.0,0.061910651032588124,64648.71422321856,0.0,7385.0,1
29.036075,0.0,0.04580521108499449,-2140.671463994675,0.0,253.0,1
29.036075,0.0,0.009793618058962505,-744.4473186711364,0.0,0.0,1
29.036075,0.0,0.010482583085079168,24.723073313865964,0.0,605.0,1
29.036075,0.0,0.011214349698898245,24.722993163355916,0.0,605.0,1
24.016740000000002,0.0,0.01188825833230192,-408.4128483365312,0.0,253.0,1
24.016740000000002,0.0,0.012615317473756446,-408.3741615919598,0.0,253.0,1
27.575033333333334,0.0,0.012638256799896672,23.3006209437623,0.0,605.0,1
27.575033333333334,0.0,0.012269239873745277,469.74886929199573,0.0,1023.0,1
27.575033333333334,0.0,0.012474934397148666,-342.9570835096519,0.0,254.0,1
27.017142857142858,0.0,0.012904461653827142,450.03804356999046,0.0,1030.0,1
24.32523333333333,0.0,0.0066878906744977,1092.8835433198067,0.0,1021.0,1
0.0,0.0,0.00864,0.0,0.0,0.0,1
0.0,0.0,0.010375579511552668,0.0,0.0,0.0,1
0.0,0.0,0.0033048249038355386,0.0,0.0,0.0,1
0.0,0.0,0.001427226900881653,35938.77246876839,0.0,49153.0,1
0.0,0.0,0.004942635890479111,35938.665965195236,0.0,49153.0,1
6.213500000000001,0.0,0.0053511717173610265,184.14668722692323,0.0,253.0,1
6.213500000000001,0.0,0.005944365141029355,182.87018247573283,0.0,253.0,1
6.213500000000001,0.0,0.006574349250835808,182.86173707799685,0.0,253.0,1
26.86785,0.0,0.006769706259006829,34346.755960875584,0.0,49153.0,1
26.86785,0.0,0.011135131321151891,-56155.69836444772,0.0,255.0,1
28.381966666666667,0.0,0.01154552405174888,-53332.65070563531,0.0,1038.0,1
31.4102,0.0,0.002024893270402174,-185.9595860573425,0.0,75.0,1
17.85345,0.0,0.002707125351528284,0.0,0.0,255.0,1
17.85345,0.0,0.0027776859689476463,-231.17164558800582,0.0,0.0,1
94.28333333333335,0.0,0.0028670024278028296,-147.6145414772624,0.0,75.0,1
125.7199,0.0,0.002007814039468967,130.18967114712322,0.0,255.0,1
92.88683333333334,0.0,0.0024797511442602484,685.1943951245423,0.0,1041.0,1
137.1819,0.0,0.0014891177693540142,119.56420045908143,0.0,251.0,1
100.1563,0.0,0.0018369718393757934,648.8141816399968,0.0,1047.0,1
26.6629,0.0,0.00308469099739042,0.0,0.0,255.0,1
25.4756,0.0,0.0037206950008654466,811.5817532375572,0.0,1042.0,1
23.101,0.0,0.0018082021572346733,0.0,0.0,255.0,1
34.8814,0.0,0.002390921854658986,725.1607312251755,0.0,1046.0,1
34.8814,0.0,0.0028990246612554294,0.0,0.0,255.0,1
34.8814,0.0,0.00355255896308332,-2.6697587397920746,0.0,252.0,1
34.8814,0.0,0.004079142094638388,-2.669595611674338,0.0,252.0,1
39.62746666666666,0.0,0.0045617432465691055,-205.07077948347458,0.0,18.0,1
39.498774999999995,0.0,0.0050429569427238455,680.2487963326333,0.0,1046.0,1
39.40812,0.0,0.005552062865797736,680.2480989538428,0.0,1046.0,1
34.210366666666665,0.0,0.006018619460969158,-2.5618414277678028,0.0,252.0,1
36.43224,0.0,0.005838066813866985,42634.62771775621,0.0,49155.0,1
33.057766666666666,0.0,0.006506523778718492,-2.579224542303842,0.0,252.0,1
33.057766666666666,0.0,0.007255812350361367,-2.5790802193227607,0.0,252.0,1
34.015457142857144,0.0,0.007535111924359448,40651.696061471426,0.0,49155.0,1
34.7256625,0.0,0.008053852704843024,40650.8405671056,0.0,49154.0,1
31.88136666666667,0.0,0.0030757809183162106,-34433.53637950153,0.0,255.0,1
35.535425000000004,0.0,0.00336009606029128,-33423.682807524056,0.0,135.0,1
46.4976,0.0,0.029884730644465736,230926.6054129402,0.0,49153.0,1
33.83265,0.0,0.03091260631682388,-17.173670176013268,0.0,251.0,1
33.83265,0.0,0.03464642977983991,-17.168696620336924,0.0,251.0,1
26.697066666666668,0.0,0.03531417345799406,199302.53226864446,0.0,49152.0,1
24.28,0.0,0.037022411170480087,195579.60663385532,0.0,49152.0,1
24.28,0.0,0.015136014950358307,0.0,0.0,255.0,1
24.28,0.0,0.014582218125878278,-355.9021460661333,0.0,0.0,1
52.2923,0.0,0.013694605440772759,967.5003306563133,0.0,1044.0,1
52.2923,0.0,0.013321174521614033,0.0,0.0,255.0,1
87.8646,0.0,0.010672569540594997,-123.1179742652686,0.0,115.0,1
215.0338,0.0,0.0037422277202056923,1182.7911938487962,0.0,1939.0,1
161.02736666666667,0.0,0.004409637458683827,0.0,0.0,255.0,1
134.082275,0.0,0.004462391597008531,1323.8337372398319,0.0,1939.0,1
134.082275,0.0,0.004360347445017239,-696.4814462359237,0.0,0.0,1
53.13075,0.0,0.00493991786580101,-1527.8563883764136,0.0,254.0,1
48.237300000000005,0.0,0.005404350072728663,-796.4582062435724,0.0,1030.0,1
38.4504,0.0,0.0017313619669121138,61160.73623484291,0.0,65535.0,1
38.4504,0.0,0.00274993470962886,0.91664490320962,0.0,255.0,1
36.161100000000005,0.0,0.003221887089714423,1498.035250046579,0.0,1939.0,1
36.161100000000005,0.0,0.0031502291402636354,49530.37295413063,0.0,65535.0,1
36.161100000000005,0.0,0.0039843414164699754,1254.412422786231,0.0,1939.0,1
36.161100000000005,0.0,0.004234106356643049,0.0,0.0,254.0,1
41.546,0.0,0.004568728341496307,0.7165508691179905,0.0,255.0,1
75.85490000000001,0.0,0.004633944101861195,42749.069680174514,0.0,64240.0,1
61.590840000000014,0.0,0.004626537289219276,43920.65910643299,0.0,65280.0,1
61.590840000000014,0.0,0.011899634546834216,43919.54961133377,0.0,65280.0,1
61.590840000000014,0.0,0.015005620408984791,43919.055725094426,0.0,65280.0,1
97.7454,0.0,0.041830046355579374,-126393.7792852763,0.0,75.0,1
82.04423333333334,0.0,0.042374668651035875,-125192.8287567104,0.0,254.0,1
99.51110000000001,0.0,0.03529300081388543,-4811.115300934045,0.0,62464.0,1
99.51110000000001,0.0,0.05196184757020639,-4811.108112883014,0.0,62464.0,1
99.51110000000001,0.0,0.06863067015278147,-4811.102721858836,0.0,62464.0,1
99.51110000000001,0.0,0.08476060059859059,-4811.100924853462,0.0,62464.0,1
87.62920000000001,0.0,0.08484514628425985,-396.71982364834713,0.0,65280.0,1
78.71692222222222,0.0,0.08591772128614443,-1980.6915199167038,0.0,64256.0,1
78.71692222222222,0.0,0.09778432622499411,-1980.6498359585626,0.0,64256.0,1
88.6285,0.0,0.0779633068537963,-3728.9016220409985,0.0,62464.0,1
88.6285,0.0,0.0792552021334618,-3728.899463044815,0.0,62464.0,1
96.73747272727273,0.0,0.09068757529391432,-4816.806062432494,0.0,61568.0,1
88.93614166666667,0.0,0.0908685909080684,-308.4596736096571,0.0,65280.0,1
82.3375076923077,0.0,0.09138752070874862,-308.44739756367665,0.0,65280.0,1
77.03179285714285,0.0,0.10240101574516236,-1537.9391631994206,0.0,64256.0,1
77.03179285714285,0.037037037037037035,0.0851347454536367,0.0,37.27772962962963,65535.0,1
83.93238666666666,0.03571428571428571,0.09516950754293922,-4930.9755434225735,35.946382142857146,60544.0,1
83.93238666666666,0.034482758620689655,0.10568144559348842,-4930.970897437558,34.706851724137934,60544.0,1
83.93238666666666,0.03333333333333333,0.11619341857417745,-4930.968574448334,33.54995666666667,60544.0,1
83.93238666666666,0.03225806451612903,0.12670535180490747,-4930.965089968601,32.4677,60544.0,1
83.93238666666666,0.03125,0.13721730250069958,-4930.962766984849,31.453084375000003,60544.0,1
83.93238666666666,0.030303030303030304,0.1477292084944204,-4930.959282513323,30.499960606060608,60544.0,1
83.93238666666666,0.029411764705882353,0.15755482298287707,-4909.570710176436,29.602902941176474,60544.0,1
83.93238666666666,0.02857142857142857,0.16802048027798097,-4909.548833001985,28.757105714285718,60544.0,1
83.93238666666666,0.027777777777777776,0.17848663034118578,-4909.543075883218,27.958297222222225,60544.0,1
79.0108125,0.02702702702702703,0.1787762783197383,-250.64850985008394,27.20266756756757,65280.0,1
74.66918823529411,0.02631578947368421,0.17919788274118373,-250.6442806781882,26.486807894736845,65280.0,1
70.8107611111111,0.02564102564102564,0.17961972549029717,-250.64040406265474,25.807658974358976,65280.0,1
67.41218947368421,0.025,0.17908772444163276,-249.30869618627088,25.1624675,65280.0,1
66.528205,0.024390243902439025,0.17218781604776046,-239.13932449663912,24.548748780487806,65280.0,1
66.528205,0.023809523809523808,0.16861631796763502,-4332.420632266311,23.964254761904765,60544.0,1
120.02795714285715,0.023255813953488372,0.1637010452213223,-1088.2143113301938,23.406946511627908,64240.0,1
114.8099590909091,0.022727272727272728,0.16334592386354432,-213.3436313522014,22.87497045454546,65280.0,1
114.8099590909091,0.022222222222222223,0.17223751890522523,-213.33090791156226,22.36663777777778,65280.0,1
114.8099590909091,0.021739130434782608,0.1763477819784691,-213.32392981266423,21.880406521739133,65280.0,1
112.22364782608696,0.02127659574468085,0.17495699937183262,-211.20869394702186,21.41486595744681,65280.0,1
112.22364782608696,0.020833333333333332,0.18176773133337748,-4088.85639956771,20.968722916666668,60544.0,1
112.22364782608696,0.02040816326530612,0.19048435912531883,-4088.8532049720716,20.540789795918368,60544.0,1
112.22364782608696,0.02,0.19914025554695094,-4087.6037023542153,20.129974,60544.0,1
112.22364782608696,0.0196078431372549,0.20766143080584623,-4083.80958088505,19.73526862745098,60544.0,1
112.22364782608696,0.019230769230769232,0.21636732179733958,-4083.8071908487696,19.355744230769233,60544.0,1
112.22364782608696,0.018867924528301886,0.2250732025986501,-4083.8048008152873,18.990541509433964,60544.0,1
112.22364782608696,0.018518518518518517,0.23377911881589872,-4083.8032074611865,18.638864814814816,60544.0,1
112.22364782608696,0.01818181818181818,0.24248498093522675,-4083.8008174323663,18.299976363636365,60544.0,1
112.22364782608696,0.017857142857142856,0.2507560012969959,-4076.7290433408903,17.973191071428573,60544.0,1
112.22364782608696,0.017543859649122806,0.2594460654275788,-4076.7155467618054,17.657871929824562,60544.0,1
107.70913333333333,0.017241379310344827,0.259747788189614,-208.24640949101934,17.353425862068967,65280.0,1
103.496552,0.01694915254237288,0.2600948595825146,-208.24182782057304,17.0593,65280.0,1
103.496552,0.016666666666666666,0.26878249129087967,-4075.802750330503,16.774978333333333,60544.0,1
103.496552,0.01639344262295082,0.2774712775797573,-4075.800369656976,16.499978688524592,60544.0,1
99.60891923076922,0.016129032258064516,0.27782000488144126,-208.237611240087,16.23385,65280.0,1
96.01055185185184,0.015873015873015872,0.2781645519105044,-208.231448852685,15.976169841269844,65280.0,1
96.01055185185184,0.015625,0.2866432771969417,-4072.6389105270327,15.726542187500002,60544.0,1
96.01055185185184,0.015384615384615385,0.29532496366905836,-4072.6317795984482,15.484595384615385,60544.0,1
96.01055185185184,0.015151515151515152,0.30400685631485996,-4072.627817982247,15.249980303030304,60544.0,1
96.01055185185184,0.014925373134328358,0.31261277014211003,-4071.6344879417306,15.02236865671642,60544.0,1
92.74329642857141,0.014705882352941176,0.3122012329047105,-207.52000456349103,14.801451470588237,65280.0,1
89.69439999999999,0.014492753623188406,0.31253430107557756,-207.50772468721954,14.586937681159421,65280.0,1
86.93108666666666,0.014285714285714285,0.3120167919003368,-206.93136452547202,14.378552857142859,65280.0,1
84.3387129032258,0.014084507042253521,0.31234898667534416,-206.91919424467113,14.176038028169016,65280.0,1
84.3387129032258,0.013888888888888888,0.31604533405972873,-3987.6386924425287,13.979148611111112,60544.0,1
84.3387129032258,0.0136986301369863,0.32445356227139605,-3986.498860919868,13.787653424657536,60544.0,1
81.91380000000001,0.013513513513513514,0.32305903834173416,-202.58718959556907,13.601333783783785,65280.0,1
84.55211515151517,0.013333333333333334,0.2983733165466306,1126.5815077730012,13.419982666666668,67072.0,1
87.03411470588236,0.013157894736842105,0.2986897526569248,3002.993631069685,13.243403947368423,69632.0,1
87.03411470588236,0.012987012987012988,0.3004370046718862,3002.9920567099252,13.07141168831169,69632.0,1
84.65518,0.01282051282051282,0.3002987732992595,-186.3929469742162,12.903829487179488,65280.0,1
84.65518,0.012658227848101266,0.2970531470665236,-3517.653027980552,12.740489873417722,60544.0,1
84.65518,0.0125,0.3045520574969354,-3517.6512546913873,12.58123375,60544.0,1
84.65518,0.012345679012345678,0.31205069818636066,-3517.6465259290217,12.42590987654321,60544.0,1
84.65518,0.012195121951219513,0.31954862066840145,-3517.634112988301,12.274374390243903,60544.0,1
84.65518,0.012048192771084338,0.3270474794358082,-3517.6323397182064,12.126490361445784,60544.0,1
84.65518,0.011904761904761904,0.334546386858629,-3517.631157539137,11.982127380952383,60544.0,1
84.65518,0.011764705882352941,0.3420451168132837,-3517.628202094939,11.841161176470589,60544.0,1
84.65518,0.011627906976744186,0.34954401037521426,-3517.6270199186506,11.703473255813954,60544.0,1
84.65518,0.011494252873563218,0.35704283890078303,-3517.6252466557075,11.568950574712645,60544.0,1
84.65518,0.011363636363636364,0.36454165986592085,-3517.623473394552,11.43748522727273,60544.0,1
84.65518,0.011235955056179775,0.3720404732706392,-3517.6217001351847,11.308974157303371,60544.0,1
84.65518,0.011111111111111112,0.3795392791149495,-3517.6199268776054,11.18331888888889,60544.0,1
84.65518,0.01098901098901099,0.3870381424350374,-3517.6187447068787,11.060425274725276,60544.0,1
84.65518,0.010869565217391304,0.393900194114727,-3511.9399148730286,10.940203260869566,60544.0,1
84.65518,0.010752688172043012,0.40138674195386215,-3511.9369689844293,10.822566666666667,60544.0,1
84.65518,0.010638297872340425,0.40887327723326233,-3511.9340231007727,10.707432978723405,60544.0,1
84.65518,0.010526315789473684,0.416359799952959,-3511.931077222058,10.594723157894737,60544.0,1
84.65518,0.010416666666666666,0.4238460967949421,-3511.926363826394,10.484361458333334,60544.0,1
84.65518,0.010309278350515464,0.4313181187373668,-3511.805587378298,10.37627525773196,60544.0,1
84.65518,0.01020408163265306,0.4378504905334182,-3504.1688018772134,10.270394897959184,60544.0,1
84.65518,0.010101010101010102,0.44532043559798706,-3504.1658690113286,10.166653535353536,60544.0,1
84.65518,0.01,0.452790595540084,-3504.1646958663496,10.064987,60544.0,1
84.65518,0.009900990099009901,0.46026067343603216,-3504.1629361503537,9.965333663366337,60544.0,1
84.65518,0.00980392156862745,0.46773074382935986,-3504.161176436125,9.86763431372549,60544.0,1
82.46312777777779,0.009708737864077669,0.4679424030205125,-178.9994251185536,9.771832038834953,65280.0,1
80.3921945945946,0.009615384615384616,0.4682114058553627,-178.98633472019964,9.677872115384616,65280.0,1
78.43127105263159,0.009523809523809525,0.46850145811856253,-178.98130276534326,9.585701904761907,65280.0,1
76.57166923076925,0.009433962264150943,0.4687943966220211,-178.97737923496135,9.495270754716982,65280.0,1
74.80577000000001,0.009345794392523364,0.4690876362628698,-178.97357567125079,9.406529906542056,65280.0,1
73.12674390243903,0.009259259259259259,0.46938054927035666,-178.9696524796361,9.319432407407408,65280.0,1
71.47684523809525,0.009174311926605505,0.4696309362407478,-178.9495301089494,9.233933027522937,65280.0,1
69.90435348837211,0.00909090909090909,0.4699237979876666,-178.9456079714342,9.149988181818182,65280.0,1
68.40439090909092,0.009009009009009009,0.47021066804926565,-178.93941074582548,9.067555855855856,65280.0,1
68.40439090909092,0.008928571428571428,0.4771109813242784,-3498.1503522585995,8.986595535714287,60544.0,1
68.40439090909092,0.008849557522123894,0.48456790193319227,-3498.1462603398554,8.907068141592921,60544.0,1
68.40439090909092,0.008771929824561403,0.4920247228769496,-3498.1415838730136,8.828935964912281,60544.0,1
68.40439090909092,0.008695652173913044,0.4993767962204775,-3497.4034434446608,8.752162608695652,60544.0,1
68.40439090909092,0.008620689655172414,0.5068323526536198,-3497.4011062026,8.676712931034483,60544.0,1
68.40439090909092,0.008547008547008548,0.5142879850439185,-3497.3993532731047,8.602552991452992,60544.0,1
68.40439090909092,0.00847457627118644,0.5217435227930564,-3497.3970160365106,8.52965,60544.0,1
68.40439090909092,0.008403361344537815,0.5291991389904858,-3497.395263111115,8.457972268907564,60544.0,1
68.40439090909092,0.008333333333333333,0.5366548373729061,-3497.394094495161,8.387489166666667,60544.0,1
66.98282444444446,0.008264462809917356,0.5363280886659606,-178.4792640339461,8.318171074380166,65280.0,1
65.62488695652175,0.00819672131147541,0.5365983072046039,-178.468572404962,8.249989344262296,65280.0,1
64.32548085106383,0.008130081300813009,0.5368869471668198,-178.46401619470217,8.182916260162603,65280.0,1
63.131550000000004,0.008064516129032258,0.5353485059678952,-177.85247563970003,8.116925,65280.0,1
61.981655102040826,0.008,0.5356226434294876,-177.84345582619704,8.0519896,65280.0,1
60.878116000000006,0.007936507936507936,0.5359165348913697,-177.84100141235564,7.988084920634922,65280.0,1
59.8180843137255,0.007874015748031496,0.536212825522329,-177.83934546056764,7.925186614173229,65280.0,1
59.8180843137255,0.0078125,0.5356525193895467,-3429.670308649125,7.863271093750001,60544.0,1
59.8180843137255,0.007751937984496124,0.5429637516364584,-3429.668622956782,7.8023155038759695,60544.0,1
59.8180843137255,0.007692307692307693,0.5502738046989505,-3429.659632625604,7.742297692307693,60544.0,1
59.8180843137255,0.007633587786259542,0.557570756572391,-3429.570293770955,7.683196183206108,60544.0,1
59.8180843137255,0.007575757575757576,0.5648818573834758,-3429.5691700414177,7.624990151515152,60544.0,1
58.737471153846165,0.007518796992481203,0.5637904529469743,-174.7930269587675,7.567659398496241,65280.0,1
57.69970000000001,0.007462686567164179,0.5640426031172265,-174.77940208000308,7.51118432835821,65280.0,1
56.70013333333335,0.007407407407407408,0.5643286480727338,-174.77628893624552,7.455545925925927,65280.0,1
58.876670909090926,0.007462686567164179,0.553273186602883,45521.719782470565,7.51118432835821,69632.0,1
59.13316363636365,0.007462686567164179,0.6130055325986103,-380.8219141864464,7.51118432835821,65024.0,1
59.13316363636365,0.007407407407407408,0.6174829019900253,-3698.855922563126,7.455545925925927,60544.0,1
59.13316363636365,0.007352941176470588,0.6253671560580232,-3698.849386946209,7.4007257352941185,60544.0,1
59.13316363636365,0.0072992700729927005,0.632827488014222,-3696.366870627688,7.346705839416059,60544.0,1
59.13316363636365,0.007246376811594203,0.6407068620155975,-3696.362954530566,7.293468840579711,60544.0,1
59.13316363636365,0.007194244604316547,0.6485865628919724,-3696.3609964851166,7.240997841726619,60544.0,1
59.13316363636365,0.007142857142857143,0.656466255420247,-3696.3590384417416,7.1892764285714295,60544.0,1
59.13316363636365,0.0070921985815602835,0.6625905289714136,-3686.590144048735,7.13828865248227,60544.0,1
59.13316363636365,0.007042253521126761,0.6704477321739871,-3686.5791070787354,7.088019014084508,60544.0,1
59.13316363636365,0.006993006993006993,0.6783064412327677,-3686.576510154222,7.038452447552448,60544.0,1
59.13316363636365,0.006944444444444444,0.6861652600579743,-3686.5745624632377,6.989574305555556,60544.0,1
59.13316363636365,0.006896551724137931,0.6940241928014002,-3686.573264003725,6.941370344827587,60544.0,1
59.13316363636365,0.00684931506849315,0.7018829964026744,-3686.571316316171,6.893826712328768,60544.0,1
59.13316363636365,0.006802721088435374,0.7097419166900741,-3686.570017858945,6.84692993197279,60544.0,1
59.13316363636365,0.006756756756756757,0.7176007050674575,-3686.5680701748206,6.800666891891892,60544.0,1
59.13316363636365,0.006711409395973154,0.725459612898863,-3686.566771719881,6.755024832214766,60544.0,1
59.13316363636365,0.006666666666666667,0.733318515194261,-3686.5654732658563,6.709991333333334,60544.0,1
59.13316363636365,0.006622516556291391,0.7411772814278396,-3686.5635255865345,6.665554304635762,60544.0,1
59.13316363636365,0.006578947368421052,0.7490361712672885,-3686.562227134796,6.621701973684211,60544.0,1
59.13316363636365,0.006535947712418301,0.7568950555707495,-3686.5609286839726,6.578422875816994,60544.0,1
59.13316363636365,0.006493506493506494,0.7647537996606089,-3686.5589810094525,6.535705844155845,60544.0,1
59.13316363636365,0.0064516129032258064,0.7726123993851798,-3686.556384113294,6.49354,60544.0,1
59.13316363636365,0.00641025641025641,0.7804620541965742,-3686.511588230436,6.451914743589744,60544.0,1
59.13316363636365,0.006369426751592357,0.788320819481414,-3686.510289815283,6.4108197452229305,60544.0,1
59.13316363636365,0.006329113924050633,0.7961794390204988,-3686.5083421942695,6.370244936708861,60544.0,1
58.172267857142856,0.006289308176100629,0.7960247103108101,-188.23891182151203,6.330180503144654,65280.0,1
57.23003157894737,0.00625,0.796314598063487,-188.23205420419922,6.290616875,65280.0,1
56.32184137931034,0.006211180124223602,0.7965795114631812,-188.21930102733785,6.251544720496895,65280.0,1
56.32184137931034,0.006172839506172839,0.8040324848784186,-3682.097074113259,6.212954938271605,60544.0,1
56.32184137931034,0.006134969325153374,0.8117640349595646,-3681.5615422278,6.174838650306749,60544.0,1
56.32184137931034,0.006097560975609756,0.8196122369182187,-3681.5602472971873,6.137187195121951,60544.0,1
56.32184137931034,0.006060606060606061,0.8269642067798946,-3679.3511278967253,6.0999921212121215,60544.0,1
55.4465813559322,0.006024096385542169,0.8260513363176506,48053.33923200191,6.063245180722892,130816.0,1
55.4465813559322,0.005988023952095809,0.8338660246593267,-3673.7980024316757,6.026938323353294,60544.0,1
55.4465813559322,0.005952380952380952,0.8416972257263914,-3673.7947787459507,5.991063690476191,60544.0,1
55.4465813559322,0.005917159763313609,0.8495287112276716,-3673.7928445372313,5.9556136094674565,60544.0,1
55.4465813559322,0.0058823529411764705,0.8573601884825905,-3673.7909103305483,5.920580588235294,60544.0,1
55.4465813559322,0.005847953216374269,0.8651916574911611,-3673.788976125902,5.885957309941521,60544.0,1
55.4465813559322,0.005813953488372093,0.8730231182533965,-3673.7870419232927,5.851736627906977,60544.0,1
54.60126666666667,0.005780346820809248,0.8733312968141393,48051.652619972345,5.817911560693642,130816.0,1
53.78397049180328,0.005747126436781609,0.873636555447843,48050.952710742094,5.784475287356322,130816.0,1
52.99328870967742,0.005714285714285714,0.8739437989625791,48050.362441698155,5.751421142857144,130816.0,1
52.22794761904762,0.005681818181818182,0.8742513417681712,48049.78905137029,5.718742613636365,130816.0,1
51.4867546875,0.005649717514124294,0.8745591841777198,48049.232538550525,5.6864333333333335,130816.0,1
50.76859846153846,0.0056179775280898875,0.8748667124082489,48048.659175188695,5.654487078651686,130816.0,1
50.07217272727273,0.00558659217877095,0.8751746940283356,48048.11112006063,5.622897765363129,130816.0,1
49.396744776119405,0.005555555555555556,0.8754829758800792,48047.579940098534,5.591659444444445,130816.0,1
48.71464705882353,0.0055248618784530384,0.8757914045968646,48047.0572030307,5.560766298342542,130816.0,1
48.71464705882353,0.005494505494505495,0.8833750848056698,-3672.3659536695113,5.530212637362638,60544.0,1
48.71464705882353,0.00546448087431694,0.8912033461837633,-3672.3633767306383,5.499992896174864,60544.0,1
48.71464705882353,0.005434782608695652,0.8990303348577968,-3672.355645935717,5.470101630434783,60544.0,1
48.71464705882353,0.005405405405405406,0.906858722365517,-3672.3537132420724,5.440533513513514,60544.0,1
48.71464705882353,0.005376344086021506,0.9146872620943444,-3672.352424780773,5.4112833333333334,60544.0,1
48.71464705882353,0.0053475935828877,0.9225156344955612,-3672.350492090519,5.382345989304813,60544.0,1
48.71464705882353,0.005319148936170213,0.930343998656931,-3672.348559402299,5.353716489361703,60544.0,1
48.71464705882353,0.005291005291005291,0.9381725191591647,-3672.347270944616,5.325389947089947,60544.0,1
48.11505217391304,0.005263157894736842,0.9352179930196274,47865.87465292619,5.297361578947369,130816.0,1
47.50375714285714,0.005235602094240838,0.9355118517896709,47864.70320577086,5.269626701570681,130816.0,1
46.909757746478874,0.005208333333333333,0.9358240180655758,47864.468923220425,5.242180729166667,130816.0,1
46.33232638888889,0.0051813471502590676,0.9361363449308804,47864.24301007601,5.215019170984457,130816.0,1
45.76358219178082,0.005154639175257732,0.9364489962463367,47864.03383314003,5.18813762886598,130816.0,1
45.210243243243234,0.005128205128205128,0.9367614810759276,47863.81629106605,5.161531794871795,130816.0,1
44.67172533333333,0.00510204081632653,0.9370739630650438,47863.598750969526,5.135197448979592,130816.0,1
44.14744342105263,0.005076142131979695,0.9373866060746541,47863.38957966459,5.109130456852792,130816.0,1
44.14744342105263,0.00510204081632653,0.8636989819779803,40447.23043946357,5.135197448979592,60544.0,1
44.14744342105263,0.005076142131979695,0.8708364267097977,40447.19809186483,5.109130456852792,60544.0,1
44.14744342105263,0.005050505050505051,0.877358359324329,40418.810391155625,5.083326767676768,60544.0,1
44.14744342105263,0.005025125628140704,0.884490495304143,40418.76516815033,5.057782412060302,60544.0,1
44.14744342105263,0.005,0.8916229003529362,40418.73286606565,5.0324935,60544.0,1
44.14744342105263,0.004975124378109453,0.898754863038828,40418.68118283755,5.007456218905473,60544.0,1
44.14744342105263,0.0049504950495049506,0.90588753145572,40418.66180166109,4.982666831683169,60544.0,1
44.14744342105263,0.0049261083743842365,0.9130203389664061,40418.64888088711,4.958121674876848,60544.0,1
44.14744342105263,0.004901960784313725,0.9200340272134675,40413.403729082485,4.933817156862745,60544.0,1
44.14744342105263,0.004878048780487805,0.9271656059425941,40413.3778942658,4.909749756097561,60544.0,1
44.14744342105263,0.0048543689320388345,0.9342973248692746,40413.35851817497,4.885916019417476,60544.0,1
44.14744342105263,0.004830917874396135,0.9414290369573896,40413.33914210272,4.862312560386474,60544.0,1
44.14744342105263,0.004807692307692308,0.9485590746663853,40413.248720677875,4.838936057692308,60544.0,1
44.14744342105263,0.004784688995215311,0.9547705087074546,40374.31471883465,4.815783253588517,60544.0,1
44.14744342105263,0.004761904761904762,0.9618953209654338,40374.29538018318,4.792850952380953,60544.0,1
43.65384675324675,0.004739336492890996,0.959967418382748,87231.74291825236,4.770136018957347,130816.0,1
43.16034487179486,0.0047169811320754715,0.9602119972328815,87227.74121421577,4.747635377358491,130816.0,1
42.67953417721518,0.004694835680751174,0.9604885276076004,87226.64358873479,4.725346009389672,130816.0,1
42.21092375,0.004672897196261682,0.9607671934853472,87225.74049987616,4.703264953271028,130816.0,1
41.75167037037037,0.004651162790697674,0.9610460066690888,87224.85132296277,4.681389302325582,130816.0,1
41.303784146341464,0.004629629629629629,0.9613249672875478,87223.97605714429,4.659716203703704,130816.0,1
40.84949518072289,0.004608294930875576,0.9616040754695824,87223.11470158373,4.638242857142858,130816.0,1
40.84949518072289,0.004608294930875576,0.9809423726218173,40797.2601579163,4.638242857142858,60544.0,1
40.84949518072289,0.0045871559633027525,0.988141609475616,40797.227247478106,4.616966513761469,60544.0,1
40.84949518072289,0.0045662100456621,0.9953411558839075,40797.20750124068,4.595884474885845,60544.0,1
40.84949518072289,0.004545454545454545,1.0025405335766715,40797.18117295384,4.574994090909091,60544.0,1
40.84949518072289,0.004524886877828055,1.0097399019772721,40797.15484470098,4.554292760180996,60544.0,1
40.84949518072289,0.0045045045045045045,1.0164505703122935,40777.52343184083,4.533777927927928,60544.0,1
40.84949518072289,0.004484304932735426,1.0236464607941915,40777.497128953895,4.513447085201794,60544.0,1
40.84949518072289,0.004464285714285714,1.0308420095290773,40777.45767468712,4.493297767857143,60544.0,1
40.84949518072289,0.0044444444444444444,1.037278140447222,40747.58641884592,4.473327555555556,60544.0,1
