average_rtt,retransmission_rate,throughput_mbps,window_size_trend,average_rto,current_window_size,congestion
345.1244703273512,1.0,0.03312,0.0,1985.5256494009186,65412.75687950411,1
340.2387340485358,1.0,0.07056,-2112.565379003936,1775.5908719116915,65307.12861055391,1
332.00123416519597,1.0,0.06931466121367019,-10511.296229174017,1579.1625236191678,64580.52322654166,1
309.8369758102487,1.0,0.06769666573611381,-15149.032921446387,1796.9185530822099,63651.17548017075,1
292.6879688895937,1.0,0.07806255805665384,-28378.826030391596,1850.7539754744255,61643.57898413509,1
291.23377389741177,1.0,0.07369208963696501,-27389.87247498229,1810.411375326036,60913.942718168575,1
279.2954663100742,1.0,0.0734818947786085,-20623.866146048844,1741.9273631865265,61400.356392115675,1
282.6517587968641,1.0,0.07299561878531453,-26551.95033594708,1625.7509251102992,59214.50496721862,1
280.4734768523501,1.0,0.06660095294949729,-23214.585163801898,1555.634280654839,59272.48239190579,1
268.04248585847387,1.0,0.06409911491151127,-22229.385767434094,1575.1360699160753,58604.43664000118,1
258.37140062932286,1.0,0.06199177299306956,-25102.708996905658,1636.558720337876,56964.16934563906,1
262.90745698797986,1.0,0.06231163583733905,-25153.11934999181,1645.7583818914006,56322.18751553337,1
261.93064914434086,1.0,0.060922957121177096,-27291.676390450553,1675.1624214392903,54980.424146267724,1
262.9396398214435,1.0,0.062377013223783764,-24554.158152238695,1658.9176830767708,55527.64075015547,1
268.3326821979836,1.0,0.0616389200486247,-27664.200525056323,1710.6715728539311,53510.2998386322,1
272.21941951740763,1.0,0.061679911104040135,-24219.854970830493,1682.6802654966086,53968.78037831799,1
275.1078570057057,1.0,0.06273436829245088,-26363.828577174747,1688.679853832174,52139.72672959046,1
269.0956907402764,1.0,0.062135292171417264,-23924.272730501063,1698.5545857967286,52373.925911901875,1
263.91594878260446,1.0,0.06062404163088065,-26445.616969230996,1680.776137121413,50218.22834772379,1
264.1293062582884,1.0,0.05920097405840061,-25792.367888455123,1686.127527139876,49676.18593707377,1
263.3294186349238,1.0,0.06028854351791516,-23901.714607556827,1707.2952585296673,50452.11842648289,1
261.19234503645043,1.0,0.05872681784982476,-24011.78020761744,1702.6423823145378,49610.65290994997,1
261.17560084824873,1.0,0.05770976221978627,-25458.391915272587,1724.4708122630539,47812.822920610095,1
264.1767161890518,1.0,0.057308489795889234,-25253.80883605208,1732.660298376103,47479.48018607962,1
267.23284270204766,1.0,0.05668464511714218,-27282.46122529852,1720.5766017437045,45409.82511235236,1
263.06935351652527,1.0,0.058673881998300946,-26171.751193172182,1746.3726581798403,45565.11425846343,1
261.2218148813265,1.0,0.05755084243153526,-24972.436783926132,1758.4563979908396,45719.751128111675,1
263.94112971080614,1.0,0.05655601774438218,-25468.549145311878,1729.961288623473,44258.32252633552,1
264.1457996623014,1.0,0.05577229703551152,-26968.445315424247,1706.8792903351336,42380.51586482297,1
260.4338482582794,1.0,0.05432312156832185,-26326.6701916457,1720.7029214909628,41727.869331429145,1
260.6206054707278,1.0,0.05353900922550877,-26676.420915249706,1697.6839645999155,40798.64443557304,1
